Channel Title,Channel Username,ID,Message,Date,Media Path
ABAY MART ዓባይ ገበያ,@abaymart,7436,"💥 HIGH POLYMER BUTYL RUBBER TAPE
➡️ አንደኛ ደረጃ የጎማ ላስትሮ
🔴 Water proof tape
🔴 5 ሜትር ይረዝማል
🔴 ማንኛውንም ነገር በከፍተኛ ደረጃ ያጣብቃል
🔴 የተቀደዱ/የተበሱ የፍሳሽ ፒቪሲ ቱቦዎችን የውሃ ታንከር ሮቶ፣ ባልዲ፣ በርሜል እና የቤት ቆርቆሮ/ዴክራ ጣራዎችን ይደፍናል
🔴 እስከ 120°c ድረስ ከፍተኛ ሙቀት እና እስከ -40°c ቅዝቃዜ ይቋቋማል
🔴አንዴ የተጠቀሙበት ለ 30 አመት ይቆያል

         ዋጋ:-800 ብር ብቻ!!!✔️
ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
✔️ቁጥር 1:- መገናኛ ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
ስልክ:
🔻 0980323232
🔻 0909858687 መገናኛ branch
🔻0913892969 ፒያሳ branch
🔻 0945441010 ፒያሳ branch


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-09-24 04:51:04+00:00,photos\@abaymart_7436.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7435,❤⚡💎☁👋🦉,2024-09-23 17:22:40+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,7434,"💥BABY'S SWIMMING FOLAT RING
➡️የህፃናት ዋና መለማመጃ መንሳፈፊያ!
🔤ለአጠቃቀም ምቹ!

🔴Safe and Secure: Our Infant Swim Float Neck Ring is made from 

Adjustable Fit: The neck ring
🔴features an adjustable design 

🔴Perfect for Newborns and Toddlers: Designed for infants and toddlers up to 36 months

🔴Zansmart Quality: Our Infant Swim Float Neck Ring is made by Zansmart, 

🔴getting a quality product that will last for years.
የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!

አድራሻ:
✔️ቁጥር 1:- መገናኛ ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ

ስልክ:
📞0980323232
📞 0909858687 መገናኛ branch
📞 0913892969 ፒያሳ branch
📞0945441010 ፒያሳ branch
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!
✅ABAY MART : ቤተሰብ ለመሆን
✅ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
✅ABAY MART ፌስቡክ ገጻችን
ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን👈 ያስቀምጡልን",2024-09-23 17:21:36+00:00,photos\@abaymart_7434.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7433,"💥BABYS FOOD BOWL
➡️የልጆች መመገቢያ ማቅረቢያ!
🔴 Perfect for use on most surface
🔴colorful snap on the bowls and 
🔴provide an easy way to store 
🔴PORTABLE AND LIGHTWEIGHT 
🔴Target gender‎UnisexNumber of items‎1Package 
🔴Dimensions‎24.4 x 18.9 x 8.5 cm;
🔴recommended age‎6 months 
🔴CrawlItem Weight‎124 g

🔴Material: Made From High-quality
የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!

አድራሻ:
✔️ቁጥር 1:- መገናኛ ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ

ስልክ:
📞0980323232
📞 0909858687 መገናኛ branch
📞 0913892969 ፒያሳ branch
📞0945441010 ፒያሳ branch
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!
✅ABAY MART : ቤተሰብ ለመሆን
✅ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
✅ABAY MART ፌስቡክ ገጻችን
ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን👈 ያስቀምጡልን",2024-09-23 17:20:28+00:00,photos\@abaymart_7433.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7432,,2024-09-23 10:05:44+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,7431,⚡️🆕⭐🔘🔎👋,2024-09-23 10:05:44+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,7430,"💥Aptamil  powder Milk

🔴ከዉልደት እስከ 2 አመት የሚሆን
🔴ለ50 አመታት  ጥናት የተደረገበት
🔴የጡት ወተትን የሚተካ
🔴በፈረንሳይ ካንፓኒ  የሚመረት
🔴ሁሉንም ዋና ቪታሚኖች  እና ሚንራሎች የያዘ
🔴vitamin C,D,B6 እና iron ስለያዘ በሽታ የመቋቋም አቅምን ያዳብራል

📞ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
✔️ቁጥር 1:- መገናኛ ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
ስልክ:
🔻 0980323232
🔻 0909858687 መገናኛ branch
🔻0913892969 ፒያሳ branch
🔻 0945441010 ፒያሳ branch


⚡️ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-09-23 10:05:44+00:00,photos\@abaymart_7430.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7429,,2024-09-23 10:05:02+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,7428,"💥BABY POTTY TRAINING TOILET
➡️የህፃናት መለማመጃ ፓፓ!
🔤Colour:
Pink and Blue
🔤Brand:
Fafeicy
🔤Material:
Plastic
🔤Style:
Modern
🔤Operation mode:
Manual
🔴EASY TO CLEAN
🔴URINE BLOCKING
🔴 high comfort, durable, not easy to absorb water, easy to clean.
🔴ANTI SLIP
🔴Foldable
የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!

አድራሻ:
✔️ቁጥር 1:- መገናኛ ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ

ስልክ:
📞0980323232
📞 0909858687 መገናኛ branch
📞 0913892969 ፒያሳ branch
📞0945441010 ፒያሳ branch
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!
✅ABAY MART : ቤተሰብ ለመሆን
✅ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
✅ABAY MART ፌስቡክ ገጻችን
ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን👈 ያስቀምጡልን",2024-09-23 10:04:48+00:00,photos\@abaymart_7428.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7427,"🦌🔔🍭🤭🧦🎁🎄☃️💡🕯
🛀Pororo sponge clay🛁🛁🛁",2024-09-23 04:30:09+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,7426,"🦌🔔🍭🤭🧦🎁🎄☃️💡🕯
🛀Pororo sponge clay🛁🛁🛁",2024-09-23 04:30:08+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,7425,"💥DEAD SKIN REMOVAL SPONGE
🔴ዕድፍን የሚያስወግድ ስፓንጅ!
🔤Material
Polyvinyl Alcohol
🔤Colour
Multicolour

➡️This super soft exfolating bath sponge can deep exfoliation to clean dead skin and dirt, and will not irritate or damage the skin. 

➡️【𝙋𝙖𝙘𝙠𝙖𝙜𝙚】Contains moisturizing water to keep the bath sponge moist, 

➡️【𝘿𝙪𝙧𝙖𝙗𝙡𝙚】Magic exfolating bath sponge can be repeatedly used.It will become soft after soaking when exposed to water and it will harden after drying

➡️【𝙃𝙤𝙬 𝙩𝙤 𝙐𝙨𝙚】You just soak for a while in water, don't use soap, scrub your body with water with a bath sponge, 

➡️【𝘾𝙤𝙢𝙛𝙤𝙧𝙩𝙖𝙗𝙡𝙚】This bath sponge has a super soft and fine surface is perfect for children's delicate skin,allows children to clean during play
ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
✔️ቁጥር 1:- መገናኛ  ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
ስልክ:
🔻 0980323232
🔻 0909858687
🔻 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-09-23 04:28:31+00:00,photos\@abaymart_7425.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7424,"🧳🎆ሰላም የአባይ ማርት ቤተሰቦች!
✨ይሄን አዲስ ዜና ስናሳውቃቹ በደስታ ነው!
🧳አባይ ማርት ከታዋቂው SHEIN የግብይት በይነመረብ እቃዎችን ለማስጣት ዝግጅቱን አጠናቋል። የ SHEIN ዕቃዎችን መርጠው በማዘዝ በአባይ ማርት በኩል የእራሶ ማድረግ ይችላሉ።

❤️የመረጡትን ዕቃ @abaymart12 ላይ ፎቶውን ይላኩ 

😄ወይም 0911260145 ደውለው በማዘዝ  ከ2-3 ሳምንት ባሉት ጊዜያት በእጆት ይገባል።
💎የshein አፕሊኬሽንን ለማውረድ
🔗link
SHEIN APP

⚡️ሁላቹም የእድሉ ተጠቃሚ ይሁኑ!
🛍የ SHEIN ዕቃዎችን ከኛ ይሸምቱ!
💤""መልካም ምሽት""💤",2024-09-22 18:06:38+00:00,photos\@abaymart_7424.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7423,"🔴📞እንዳያመልጥዎት!!!
ኑሮዎን የሚያቀሉ ምርጥ የህፃናት/የልጆች ዕቃዎች በተመጣጣኝ ዋጋ አቅርበናል። ያሉበት እናደርሳለን!!!

አባይ ገበያ፤ ምርጥ ምርጡን ለናንተ!!!
⚡️  ይምጡና ይጎብኙን ተደስተው ይመለሳሉ

የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!

አድራሻ:
✔️ቁጥር 1:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
ስልክ:
🔻 0980323232
🔻 0909858687 መገናኛ branch
🔻 0913892969 ፒያሳ branch
🔻 0945441010 ፒያሳ branch
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!
ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART ፌስቡክ ገጻችን
ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን👈 ያስቀምጡልን",2024-09-21 15:58:26+00:00,photos\@abaymart_7423.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7422,⚡️🌟❤✨💎,2024-09-21 10:08:29+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,7421,"🎆Portable Health Care Kit
  
✨ ለህፃናት የሚያስፈልገውን ሁሉ የያዘ!!!

⚡️13 baby care set, stored in a carton for easy storage & organizing

🔤 Simple, convenient and easy to use.
🔤Made of green materials to care for the baby’s growth
🔤 effectively protect baby’s health
🔤100% new and high quality

#Package_Included:
1× Nose suction
1× Baby thumb toothbrush
1× Hair care brush
1× Digital thermometer
1× Nail clipper
1× Tweezers
1× Round head scissor
1× Comb
1× Measurement straw
1× Nail file
1x long ear spoon
1xfrog water thermometer 
1x medicine spoon and dropper

💥 Color: Pink,blue,yellow

              ዋጋ፦ ✔️ 1,300 ብር

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
✔️ቁጥር 1:- መገናኛ  ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
ስልክ:
🔻 0980323232
🔻 0909858687
🔻 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-09-21 10:07:59+00:00,photos\@abaymart_7421.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7420,"💥BESTWAY KIDS PILLOW
🔴የልጆች ትራስ!
✔️Material: PVC
✔️Inflating Mode: Air Blow
✔️Optional Color: Sky Blue, orange,yellow
✔️Folded Size: Approx. 17 * 11.5 cm / 6.7 * 4.5 in
✔️Weight: Approx. 90 g

✔️Packing Include:
1 x Inflatable Pillow

Note:
1. Please open the valve before blowing.

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
✔️ቁጥር 1:- መገናኛ ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
ስልክ:
🔻 0980323232
🔻 0909858687 መገናኛ branch
🔻 0913892969 ፒያሳ branch
🔻 0945441010 ፒያሳ branch

ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-09-21 09:32:47+00:00,photos\@abaymart_7420.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7419,"💥BESTWAY KIDS PILLOW
🔴የልጆች ትራስ!
✔️Material: PVC
✔️Inflating Mode: Air Blow
✔️Optional Color: Sky Blue, orange,yellow
✔️Folded Size: Approx. 17 * 11.5 cm / 6.7 * 4.5 in
✔️Weight: Approx. 90 g

✔️Packing Include:
1 x Inflatable Pillow

Note:
1. Please open the valve before blowing.

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
✔️ቁጥር 1:- መገናኛ ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
ስልክ:
🔻 0980323232
🔻 0909858687 መገናኛ branch
🔻 0913892969 ፒያሳ branch
🔻 0945441010 ፒያሳ branch

ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-09-21 09:32:36+00:00,photos\@abaymart_7419.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7418,⚡️📞⭐🔵👋🦉,2024-09-21 06:33:09+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,7417,"💥DR GYM BABY BOTTLE STERLIZER
🔔በኤሌክትሪክ ሚሰራ ጡጦ መቀቀያ ማሽን!
⚠️የልጆችዎ ጡጦ ንጽህና አሳስቦታል❓

⚡️ኬሚካል ሳይጠቀሙ 99.9% ጎጂ ጀርሞችን እና ባክቴሪያዎችን የሚገድል
⚡️ለፍጥነት እና ለደህንነት ሲባል በ8 ደቂቃ ውስጥ Sterilize የሚያደርግ
☄️ክዳኑ እስካልተከፈተ ድረስ እስከ 24 ሰአታት ድረስ ንጹህ እንደሆነ የሚያቆይ
☄️እስከ 6 የወተት ጡጦዎች በአንዴ የሚይዝ
⚡️BPA Free
💯 100% QUALITY
  
ዋጋ፦   4,800 ብር ✔️

✔️Steam Sterilizer : 8 Minutes Fast Disinfection
✔️Safe to use : Non-toxic Polypropylene material
✔️Easy to control : Smart control
✔️Avoid dry combustion : Automatically cut off electric
✔️Big capacity : Hold up to 6 feeding bottle at once times
✨ ሱቃችን መጥተው መኪና ማቆሚያ ከተቸገሩ መኪናዎ ላይ ሆነው ይደውሉ እናቀብልዎታለን

🔔 ከ100 እስከ 300 ብር ብቻ ከፍለው ካሉበት እንልካለን

✨ክፍለሃገር ላላችሁ ደንበኞቻችን የፈለጉትን ዕቃ በመልዕክት እንልካለን



አድራሻ:
✔️ቁጥር 1:- መገናኛ ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
ስልክ:
🔻 0980323232
🔻 0909858687 መገናኛ branch
🔻 0913892969 ፒያሳ branch
🔻 0945441010 ፒያሳ branch


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-09-21 05:10:48+00:00,photos\@abaymart_7417.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7416,"💥Bestway sofa
➡️107x102x61cm
🔴So much comfortable
አድራሻ:
✔️ቁጥር 1:- መገናኛ ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
ስልክ:
🔻 0980323232 ፒያሳ branch
🔻 0909858687 መገናኛ branch
🔻 0913892969 መገናኛ branch
🔻 0945441010 ፒያሳ branch
✨ ሱቃችን መጥተው መኪና ማቆሚያ ከተቸገሩ መኪናዎ ላይ ሆነው ይደውሉ እናቀብልዎታለን

🔔 ከ100 እስከ 300 ብር ብቻ ከፍለው ካሉበት እንልካለን

✨ክፍለሃገር ላላችሁ ደንበኞቻችን የፈለጉትን ዕቃ በመልዕክት እንልካለን


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-09-20 14:05:07+00:00,photos\@abaymart_7416.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7415,"📞🛍🆗  እንያመልጥዎት!!!
ኑሮዎን ያዘምኑ! INTEX በአየር የሚሞሉ ፍራሽ፣ አልጋ፣ ሶፋና የህፃናት መጫዎቻዎች! በተለያዬ ዲዛይንና መጠን፤ በብዛትም ሆነ በፍሬ ይዘዙን፤ ያሉበት እናደርሳለን !
710cmx310cmx265cm
2.97mx1.93mx1.35m
2.62mx1.75mx56cm
2.29mx1.91mx1.35m
2.29mx2.29mx66cm
1.70mx53cm/67""x21""(በሀንድ ፓምፕ)
4.50mx2.20mx84cm(የቤተሰብ መዋኛ ገንዳ ትልቁ)
3mx2mx75cm(የቤተሰብ መዋኛ ገንዳ)
2.62mx1.60mx46cm(የቤተሰብ መዋኛ ገንዳ ትንሹ)
46""Lx46""W(የልጆች ባለ ሽጉጥ መርጫ
ገንዳ)
3.05mx1.83mx56cm(የቤተሰብ ገንዳ)
1.17mx1.17m(የልጆች አነስተኛ ጀልባ)
51cmx51cm(የመዋኛ ገንዳ ኳስ)

🚩🚩🚩🚩 🚩🚩🚩🚩

⚡️አባይ ገበያ፤ ምርጥ ምርጡን ለናንተ!!!

የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!
ስልክ:
🔻 0980323232 ፒያሳ branch
🔻 0909858687 መገናኛ branch
🔻 0913892969 መገናኛ branch
🔻0945441010 ፒያሳ branch

⭐  ይምጡና ይጎብኙን ተደስተው ይመለሳሉ
አድራሻ:
✔️ቁጥር 1:- መገናኛ ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ

ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ልብስ ለማግኘት
Abay mart:የፌስቡክ ገፆችን ለማግኘት 
ይህን በመጫን👈ትዕዛዝ አስተያየትና ጥያቄ ያስቀምጡልን!
👀",2024-09-20 09:10:40+00:00,photos\@abaymart_7415.jpg
ABAY MART ዓባይ ገበያ,@abaymart,7414,"💥bestway Comfort sofa

🔴በቤት ውስጥም ይሁን ከቤት ውጭ ዘና የሚሉበት 
🔴በውስጡ የተለያዩ ቀለሞች ያላቸው  የሚያበሩ መብራቶች ያሉት ሲሆን በምሽት ቤት ያደምቃል
🔴ከፍተኛ ጥራት፡ምቾትና ልስላሴ እንዲኖረው ከከፈይ የተሰራ
⚡️ጥንካሬን ከጥሩ ዲዛየን ጋር የያዘ

የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!
አድራሻ:
✔️ቁጥር 1:- መገናኛ ሲቲ ሞል 3ኛ ፎቅ
✔️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ

ስልክ:
🔻 0980323232
🔻0909858687
🔻 0913892969
ለዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!
ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን
ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን👈 ያስቀምጡልን",2024-09-20 06:15:14+00:00,photos\@abaymart_7414.jpg
